checkpoint,target_step,interval,selection_index,token_id,token,wikitext_train_count,dynamic_step,projection_0,projection_1
step9000,8500,1000_16000_interp2,1,10020, semi,112,652,-1.6337740421295166,-0.050026003271341324
step9000,8500,1000_16000_interp2,2,1941, evidence,284,652,-1.6413438320159912,-0.05676195025444031
step9000,8500,1000_16000_interp2,3,38730, orientations,4,652,-1.6256405115127563,-0.06771343946456909
step9000,8500,1000_16000_interp2,4,21853, workplace,10,652,-1.6174366474151611,-0.057966429740190506
step9000,8500,1000_16000_interp2,5,5631, Govern,13,652,-1.613914966583252,-0.0542524978518486
step9000,8500,1000_16000_interp2,6,30736,corn,3,652,-1.6068891286849976,-0.06927204132080078
step9000,8500,1000_16000_interp2,7,1338,lement,18,652,-1.6282471418380737,-0.06700652837753296
step9000,8500,1000_16000_interp2,0,29104, repetitive,16,653,-1.6187151670455933,-0.054548319429159164
step9000,8500,1000_16000_interp2,1,10020, semi,112,653,-1.6406325101852417,-0.049677636474370956
step9000,8500,1000_16000_interp2,2,1941, evidence,284,653,-1.640779733657837,-0.058810751885175705
step9000,8500,1000_16000_interp2,3,38730, orientations,4,653,-1.6205964088439941,-0.0690527930855751
step9000,8500,1000_16000_interp2,4,21853, workplace,10,653,-1.6222810745239258,-0.05630865320563316
step9000,8500,1000_16000_interp2,5,5631, Govern,13,653,-1.622663974761963,-0.05138419568538666
step9000,8500,1000_16000_interp2,6,30736,corn,3,653,-1.6055852174758911,-0.06782057881355286
step9000,8500,1000_16000_interp2,7,1338,lement,18,653,-1.623067021369934,-0.06865116208791733
step9000,8500,1000_16000_interp2,0,29104, repetitive,16,654,-1.6259500980377197,-0.05251450091600418
step9000,8500,1000_16000_interp2,1,10020, semi,112,654,-1.645937204360962,-0.05039239302277565
step9000,8500,1000_16000_interp2,2,1941, evidence,284,654,-1.6387386322021484,-0.061114534735679626
step9000,8500,1000_16000_interp2,3,38730, orientations,4,654,-1.6158376932144165,-0.06979735940694809
step9000,8500,1000_16000_interp2,4,21853, workplace,10,654,-1.627158284187317,-0.05515778809785843
step9000,8500,1000_16000_interp2,5,5631, Govern,13,654,-1.6313914060592651,-0.04945097863674164
step9000,8500,1000_16000_interp2,6,30736,corn,3,654,-1.60576593875885,-0.06591203063726425
step9000,8500,1000_16000_interp2,7,1338,lement,18,654,-1.6179709434509277,-0.06972837448120117
step9000,8500,1000_16000_interp2,0,29104, repetitive,16,655,-1.6328909397125244,-0.05131283402442932
step9000,8500,1000_16000_interp2,1,10020, semi,112,655,-1.6492453813552856,-0.05210225284099579
step9000,8500,1000_16000_interp2,2,1941, evidence,284,655,-1.6354140043258667,-0.06347624957561493
step9000,8500,1000_16000_interp2,3,38730, orientations,4,655,-1.6117563247680664,-0.06989192962646484
step9000,8500,1000_16000_interp2,4,21853, workplace,10,655,-1.6316605806350708,-0.05460608750581741
step9000,8500,1000_16000_interp2,5,5631, Govern,13,655,-1.6393488645553589,-0.04861181601881981
step9000,8500,1000_16000_interp2,6,30736,corn,3,655,-1.607400894165039,-0.06370839476585388
step9000,8500,1000_16000_interp2,7,1338,lement,18,655,-1.6133811473846436,-0.07015925645828247
step9000,8500,1000_16000_interp2,0,29104, repetitive,16,656,-1.6389491558074951,-0.05104147270321846
step9000,8500,1000_16000_interp2,1,10020, semi,112,656,-1.6502927541732788,-0.054649386554956436
step9000,8500,1000_16000_interp2,2,1941, evidence,284,656,-1.6311075687408447,-0.06569592654705048
step9000,8500,1000_16000_interp2,3,38730, orientations,4,656,-1.6086808443069458,-0.06933753937482834
step9000,8500,1000_16000_interp2,4,21853, workplace,10,656,-1.635402798652649,-0.05469731241464615
step9000,8500,1000_16000_interp2,5,5631, Govern,13,656,-1.6458544731140137,-0.048933763056993484
step9000,8500,1000_16000_interp2,6,30736,corn,3,656,-1.610343337059021,-0.06139460951089859
step9000,8500,1000_16000_interp2,7,1338,lement,18,656,-1.6096669435501099,-0.0699143260717392
step9000,8500,1000_16000_interp2,0,29104, repetitive,16,657,-1.6436048746109009,-0.051715053617954254
step9000,8500,1000_16000_interp2,1,10020, semi,112,657,-1.6490232944488525,-0.057805292308330536
step9000,8500,1000_16000_interp2,2,1941, evidence,284,657,-1.6261982917785645,-0.06758754700422287
step9000,8500,1000_16000_interp2,3,38730, orientations,4,657,-1.606851577758789,-0.06819012016057968
step9000,8500,1000_16000_interp2,4,21853, workplace,10,657,-1.638074278831482,-0.05541743338108063
step9000,8500,1000_16000_interp2,5,5631, Govern,13,657,-1.6503605842590332,-0.0503791980445385
step9000,8500,1000_16000_interp2,6,30736,corn,3,657,-1.6143386363983154,-0.05916661024093628
step9000,8500,1000_16000_interp2,7,1338,lement,18,657,-1.6071252822875977,-0.0690247192978859
step9000,8500,1000_16000_interp2,0,29104, repetitive,16,658,-1.6464751958847046,-0.05326847732067108
step9000,8500,1000_16000_interp2,1,10020, semi,112,658,-1.645579218864441,-0.06129233166575432
step9000,8500,1000_16000_interp2,2,1941, evidence,284,658,-1.6211061477661133,-0.06899690628051758
step9000,8500,1000_16000_interp2,3,38730, orientations,4,658,-1.606406569480896,-0.0665496215224266
step9000,8500,1000_16000_interp2,4,21853, workplace,10,658,-1.6394566297531128,-0.056698668748140335
step9000,8500,1000_16000_interp2,5,5631, Govern,13,658,-1.6524947881698608,-0.05281404033303261
step9000,8500,1000_16000_interp2,6,30736,corn,3,658,-1.619046926498413,-0.05720941349864006
step9000,8500,1000_16000_interp2,7,1338,lement,18,658,-1.6059510707855225,-0.06757090985774994
step9000,8500,1000_16000_interp2,0,29104, repetitive,16,659,-1.6473301649093628,-0.05556080490350723
step9000,8500,1000_16000_interp2,1,10020, semi,112,659,-1.640289306640625,-0.06480544060468674
step9000,8500,1000_16000_interp2,2,1941, evidence,284,659,-1.6162570714950562,-0.06981464475393295
step9000,8500,1000_16000_interp2,3,38730, orientations,4,659,-1.6073694229125977,-0.064560167491436
step9000,8500,1000_16000_interp2,4,21853, workplace,10,659,-1.6394482851028442,-0.058425359427928925
step9000,8500,1000_16000_interp2,5,5631, Govern,13,659,-1.652101755142212,-0.056017860770225525
step9000,8500,1000_16000_interp2,6,30736,corn,3,659,-1.624067783355713,-0.055684007704257965
step9000,8500,1000_16000_interp2,7,1338,lement,18,659,-1.606231451034546,-0.06567960977554321
step9000,8500,1000_16000_interp2,0,29104, repetitive,16,660,-1.6461255550384521,-0.05838489532470703
step9000,8500,1000_16000_interp2,1,10020, semi,112,660,-1.6336373090744019,-0.06804908812046051
step9000,8500,1000_16000_interp2,2,1941, evidence,284,660,-1.6120527982711792,-0.06998033076524734
step9000,8500,1000_16000_interp2,3,38730, orientations,4,660,-1.6096481084823608,-0.06238599121570587
step9000,8500,1000_16000_interp2,4,21853, workplace,10,660,-1.6380646228790283,-0.06044608727097511
step9000,8500,1000_16000_interp2,5,5631, Govern,13,660,-1.6492555141448975,-0.05970551073551178
step9000,8500,1000_16000_interp2,6,30736,corn,3,660,-1.628972053527832,-0.05471881106495857
step9000,8500,1000_16000_interp2,7,1338,lement,18,660,-1.6079251766204834,-0.06351159512996674
step9000,8500,1000_16000_interp2,0,29104, repetitive,16,661,-1.6429924964904785,-0.06149476021528244
step9000,8500,1000_16000_interp2,1,10020, semi,112,661,-1.6262092590332031,-0.07075351476669312
step9000,8500,1000_16000_interp2,2,1941, evidence,284,661,-1.6088303327560425,-0.06948954612016678
step9000,8500,1000_16000_interp2,3,38730, orientations,4,661,-1.613042950630188,-0.06021495535969734
step9000,8500,1000_16000_interp2,4,21853, workplace,10,661,-1.6354491710662842,-0.0625830590724945
step9000,8500,1000_16000_interp2,5,5631, Govern,13,661,-1.6442396640777588,-0.06355378031730652
step9000,8500,1000_16000_interp2,6,30736,corn,3,661,-1.6333413124084473,-0.05438711866736412
step9000,8500,1000_16000_interp2,7,1338,lement,18,661,-1.6108839511871338,-0.06124979257583618
step9000,8500,1000_16000_interp2,0,29104, repetitive,16,662,-1.638231635093689,-0.06462022662162781
step9000,8500,1000_16000_interp2,1,10020, semi,112,662,-1.6186364889144897,-0.07269967347383499
step9000,8500,1000_16000_interp2,2,1941, evidence,284,662,-1.6068421602249146,-0.06839139014482498
step9000,8500,1000_16000_interp2,3,38730, orientations,4,662,-1.6172629594802856,-0.05822441726922989
step9000,8500,1000_16000_interp2,4,21853, workplace,10,662,-1.6318374872207642,-0.06465872377157211
step9000,8500,1000_16000_interp2,5,5631, Govern,13,662,-1.6375219821929932,-0.06723196804523468
step9000,8500,1000_16000_interp2,6,30736,corn,3,662,-1.6368101835250854,-0.054715391248464584
step9000,8500,1000_16000_interp2,7,1338,lement,18,662,-1.614852786064148,-0.05908624455332756
step9000,8500,1000_16000_interp2,0,29104, repetitive,16,663,-1.6322739124298096,-0.0674949437379837
step9000,8500,1000_16000_interp2,1,10020, semi,112,663,-1.611549973487854,-0.07374007999897003
step9000,8500,1000_16000_interp2,2,1941, evidence,284,663,-1.6062425374984741,-0.0667843297123909
step9000,8500,1000_16000_interp2,3,38730, orientations,4,663,-1.6219483613967896,-0.056580737233161926
step9000,8500,1000_16000_interp2,4,21853, workplace,10,663,-1.6275511980056763,-0.06649383902549744
step9000,8500,1000_16000_interp2,5,5631, Govern,13,663,-1.6297003030776978,-0.07043334096670151
step9000,8500,1000_16000_interp2,6,30736,corn,3,663,-1.6390920877456665,-0.05567018315196037
step9000,8500,1000_16000_interp2,7,1338,lement,18,663,-1.6194891929626465,-0.05719790980219841
step9000,8500,1000_16000_interp2,0,29104, repetitive,16,664,-1.6256417036056519,-0.06988238543272018
step9000,8500,1000_16000_interp2,1,10020, semi,112,664,-1.6055247783660889,-0.07380132377147675
step9000,8500,1000_16000_interp2,2,1941, evidence,284,664,-1.607064962387085,-0.06480579078197479
step9000,8500,1000_16000_interp2,3,38730, orientations,4,664,-1.6266980171203613,-0.05542268231511116
step9000,8500,1000_16000_interp2,4,21853, workplace,10,664,-1.622959017753601,-0.06793948262929916
step9000,8500,1000_16000_interp2,5,5631, Govern,13,664,-1.6214510202407837,-0.07289645075798035
step9000,8500,1000_16000_interp2,6,30736,corn,3,664,-1.6400014162063599,-0.05716121196746826
step9000,8500,1000_16000_interp2,7,1338,lement,18,664,-1.624397873878479,-0.05574323236942291
step9000,8500,1000_16000_interp2,0,29104, repetitive,16,665,-1.6188992261886597,-0.07158948481082916
step9000,8500,1000_16000_interp2,1,10020, semi,112,665,-1.6010407209396362,-0.07289472967386246
step9000,8500,1000_16000_interp2,2,1941, evidence,284,665,-1.6092298030853271,-0.06262502819299698
step9000,8500,1000_16000_interp2,3,38730, orientations,4,665,-1.6311100721359253,-0.05484234541654587
step9000,8500,1000_16000_interp2,4,21853, workplace,10,665,-1.6184502840042114,-0.06887944787740707
step9000,8500,1000_16000_interp2,5,5631, Govern,13,665,-1.6134650707244873,-0.07442955672740936
step9000,8500,1000_16000_interp2,6,30736,corn,3,665,-1.6394795179367065,-0.05905578285455704
step9000,8500,1000_16000_interp2,7,1338,lement,18,665,-1.629164695739746,-0.05484182760119438
step9000,8500,1000_16000_interp2,0,29104, repetitive,16,666,-1.6126092672348022,-0.07248678803443909
step9000,8500,1000_16000_interp2,1,10020, semi,112,666,-1.5984456539154053,-0.07110756635665894
step9000,8500,1000_16000_interp2,2,1941, evidence,284,666,-1.6125473976135254,-0.06042492762207985
step9000,8500,1000_16000_interp2,3,38730, orientations,4,666,-1.6348122358322144,-0.05488221347332001
step9000,8500,1000_16000_interp2,4,21853, workplace,10,666,-1.6143964529037476,-0.06924393773078918
step9000,8500,1000_16000_interp2,5,5631, Govern,13,666,-1.6063998937606812,-0.07492037862539291
step9000,8500,1000_16000_interp2,6,30736,corn,3,666,-1.6375902891159058,-0.06118930131196976
step9000,8500,1000_16000_interp2,7,1338,lement,18,666,-1.633383870124817,-0.054565198719501495
step9000,8500,1000_16000_interp2,0,29104, repetitive,16,667,-1.607283353805542,-0.0725080668926239
step9000,8500,1000_16000_interp2,1,10020, semi,112,667,-1.5979301929473877,-0.06859647482633591
step9000,8500,1000_16000_interp2,2,1941, evidence,284,667,-1.6167292594909668,-0.05838958919048309
step9000,8500,1000_16000_interp2,3,38730, orientations,4,667,-1.6374945640563965,-0.055536821484565735
step9000,8500,1000_16000_interp2,4,21853, workplace,10,667,-1.6111321449279785,-0.06900990754365921
step9000,8500,1000_16000_interp2,5,5631, Govern,13,667,-1.6008169651031494,-0.07434433698654175
step9000,8500,1000_16000_interp2,6,30736,corn,3,667,-1.6345127820968628,-0.06337496638298035
step9000,8500,1000_16000_interp2,7,1338,lement,18,667,-1.636698842048645,-0.054931312799453735
step9000,8500,1000_16000_interp2,0,29104, repetitive,16,668,-1.6033446788787842,-0.07166898250579834
step9000,8500,1000_16000_interp2,1,10020, semi,112,668,-1.5995197296142578,-0.0655755028128624
step9000,8500,1000_16000_interp2,2,1941, evidence,284,668,-1.6214243173599243,-0.0566876046359539
step9000,8500,1000_16000_interp2,3,38730, orientations,4,668,-1.6389350891113281,-0.05674348399043083
step9000,8500,1000_16000_interp2,4,21853, workplace,10,668,-1.6089122295379639,-0.06820416450500488
step9000,8500,1000_16000_interp2,5,5631, Govern,13,668,-1.5971527099609375,-0.07276476919651031
step9000,8500,1000_16000_interp2,6,30736,corn,3,668,-1.6305257081985474,-0.06542982906103134
step9000,8500,1000_16000_interp2,7,1338,lement,18,668,-1.638835072517395,-0.05590391904115677
step9000,8500,1000_16000_interp2,0,29104, repetitive,16,669,-1.6010996103286743,-0.07004847377538681
step9000,8500,1000_16000_interp2,1,10020, semi,112,669,-1.603067398071289,-0.06229972466826439
step9000,8500,1000_16000_interp2,2,1941, evidence,284,669,-1.6262271404266357,-0.055462587624788284
step9000,8500,1000_16000_interp2,3,38730, orientations,4,669,-1.6390304565429688,-0.05839062109589577
step9000,8500,1000_16000_interp2,4,21853, workplace,10,669,-1.6079132556915283,-0.0669020414352417
step9000,8500,1000_16000_interp2,5,5631, Govern,13,669,-1.5956826210021973,-0.07032238692045212
step9000,8500,1000_16000_interp2,6,30736,corn,3,669,-1.6259809732437134,-0.06718023866415024
step9000,8500,1000_16000_interp2,7,1338,lement,18,669,-1.6396253108978271,-0.05739384517073631
step9000,8500,1000_16000_interp2,0,29104, repetitive,16,670,-1.6007148027420044,-0.06778820604085922
step9000,8500,1000_16000_interp2,1,10020, semi,112,670,-1.6082708835601807,-0.05904216319322586
step9000,8500,1000_16000_interp2,2,1941, evidence,284,670,-1.630732536315918,-0.05481155961751938
step9000,8500,1000_16000_interp2,3,38730, orientations,4,670,-1.6377884149551392,-0.06033768877387047
step9000,8500,1000_16000_interp2,4,21853, workplace,10,670,-1.608200192451477,-0.06521596759557724
step9000,8500,1000_16000_interp2,5,5631, Govern,13,670,-1.5965086221694946,-0.06723000854253769
step9000,8500,1000_16000_interp2,6,30736,corn,3,670,-1.62126624584198,-0.0684858039021492
step9000,8500,1000_16000_interp2,7,1338,lement,18,670,-1.6390175819396973,-0.05926773324608803
step9000,8500,1000_16000_interp2,0,29104, repetitive,16,671,-1.6022062301635742,-0.06508173793554306
step9000,8500,1000_16000_interp2,1,10020, semi,112,671,-1.6146876811981201,-0.05607509985566139
step9000,8500,1000_16000_interp2,2,1941, evidence,284,671,-1.6345572471618652,-0.05478702858090401
step9000,8500,1000_16000_interp2,3,38730, orientations,4,671,-1.6353330612182617,-0.06241150200366974
step9000,8500,1000_16000_interp2,4,21853, workplace,10,671,-1.609740138053894,-0.0632890909910202
step9000,8500,1000_16000_interp2,5,5631, Govern,13,671,-1.5995466709136963,-0.06374716758728027
step9000,8500,1000_16000_interp2,6,30736,corn,3,671,-1.616776704788208,-0.06924212723970413
step9000,8500,1000_16000_interp2,7,1338,lement,18,671,-1.6370818614959717,-0.061361849308013916
step9000,8500,1000_16000_interp2,0,29104, repetitive,16,672,-1.605436086654663,-0.062157489359378815
step9000,8500,1000_16000_interp2,1,10020, semi,112,672,-1.6217721700668335,-0.053644999861717224
step9000,8500,1000_16000_interp2,2,1941, evidence,284,672,-1.6373826265335083,-0.055383458733558655
step9000,8500,1000_16000_interp2,3,38730, orientations,4,672,-1.6318891048431396,-0.06443670392036438
step9000,8500,1000_16000_interp2,4,21853, workplace,10,672,-1.612395167350769,-0.06128592789173126
step9000,8500,1000_16000_interp2,5,5631, Govern,13,672,-1.604532241821289,-0.0601646825671196
step9000,8500,1000_16000_interp2,6,30736,corn,3,672,-1.612882375717163,-0.06939519196748734
step9000,8500,1000_16000_interp2,7,1338,lement,18,672,-1.6340032815933228,-0.0634952187538147
step9000,8500,1000_16000_interp2,0,29104, repetitive,16,673,-1.6101261377334595,-0.05926031619310379
step9000,8500,1000_16000_interp2,1,10020, semi,112,673,-1.6289193630218506,-0.05195342004299164
step9000,8500,1000_16000_interp2,2,1941, evidence,284,673,-1.6389784812927246,-0.056544672697782516
step9000,8500,1000_16000_interp2,3,38730, orientations,4,673,-1.627763032913208,-0.06624234467744827
step9000,8500,1000_16000_interp2,4,21853, workplace,10,673,-1.6159348487854004,-0.05937263369560242
step9000,8500,1000_16000_interp2,5,5631, Govern,13,673,-1.6110445261001587,-0.05678147077560425
step9000,8500,1000_16000_interp2,6,30736,corn,3,673,-1.6099002361297607,-0.06893926113843918
step9000,8500,1000_16000_interp2,7,1338,lement,18,673,-1.630059003829956,-0.06548555195331573
step9000,8500,1000_16000_interp2,0,29104, repetitive,16,674,-1.6158760786056519,-0.056632883846759796
step9000,8500,1000_16000_interp2,1,10020, semi,112,674,-1.6355187892913818,-0.051141269505023956
step9000,8500,1000_16000_interp2,2,1941, evidence,284,674,-1.6392199993133545,-0.058165401220321655
step9000,8500,1000_16000_interp2,3,38730, orientations,4,674,-1.6233112812042236,-0.0676807165145874
step9000,8500,1000_16000_interp2,4,21853, workplace,10,674,-1.6200567483901978,-0.0577106736600399
step9000,8500,1000_16000_interp2,5,5631, Govern,13,674,-1.6185307502746582,-0.05387767404317856
step9000,8500,1000_16000_interp2,6,30736,corn,3,674,-1.608062744140625,-0.06792290508747101
step9000,8500,1000_16000_interp2,7,1338,lement,18,674,-1.6255933046340942,-0.06717107445001602
step9000,8500,1000_16000_interp2,0,29104, repetitive,16,675,-1.6221976280212402,-0.054492369294166565
step9000,8500,1000_16000_interp2,1,10020, semi,112,675,-1.6410106420516968,-0.05127011239528656
step9000,8500,1000_16000_interp2,2,1941, evidence,284,675,-1.6381059885025024,-0.06010448932647705
step9000,8500,1000_16000_interp2,3,38730, orientations,4,675,-1.618910789489746,-0.06863555312156677
step9000,8500,1000_16000_interp2,4,21853, workplace,10,675,-1.624407410621643,-0.05643559619784355
step9000,8500,1000_16000_interp2,5,5631, Govern,13,675,-1.6263515949249268,-0.05169851705431938
step9000,8500,1000_16000_interp2,6,30736,corn,3,675,-1.6075084209442139,-0.06643415987491608
step9000,8500,1000_16000_interp2,7,1338,lement,18,675,-1.6209896802902222,-0.06841126084327698
step9000,8500,1000_16000_interp2,0,29104, repetitive,16,676,-1.6285533905029297,-0.05301734805107117
step9000,8500,1000_16000_interp2,1,10020, semi,112,676,-1.6449315547943115,-0.05232197791337967
step9000,8500,1000_16000_interp2,2,1941, evidence,284,676,-1.6357495784759521,-0.062191274017095566
step9000,8500,1000_16000_interp2,3,38730, orientations,4,676,-1.6149286031723022,-0.06903380155563354
step9000,8500,1000_16000_interp2,4,21853, workplace,10,676,-1.6286176443099976,-0.0556541383266449
step9000,8500,1000_16000_interp2,5,5631, Govern,13,676,-1.633841633796692,-0.050421979278326035
step9000,8500,1000_16000_interp2,6,30736,corn,3,676,-1.6082712411880493,-0.06460288166999817
step9000,8500,1000_16000_interp2,7,1338,lement,18,676,-1.6166326999664307,-0.06910978257656097
step9000,8500,1000_16000_interp2,0,29104, repetitive,16,677,-1.634397029876709,-0.05232737585902214
step9000,8500,1000_16000_interp2,1,10020, semi,112,677,-1.6469597816467285,-0.054198186844587326
step9000,8500,1000_16000_interp2,2,1941, evidence,284,677,-1.632368803024292,-0.06424757838249207
step9000,8500,1000_16000_interp2,3,38730, orientations,4,677,-1.6116870641708374,-0.06885019689798355
step9000,8500,1000_16000_interp2,4,21853, workplace,10,677,-1.6323331594467163,-0.055426936596632004
step9000,8500,1000_16000_interp2,5,5631, Govern,13,677,-1.6403611898422241,-0.05015239864587784
step9000,8500,1000_16000_interp2,6,30736,corn,3,677,-1.6102789640426636,-0.06258372962474823
step9000,8500,1000_16000_interp2,7,1338,lement,18,677,-1.6128811836242676,-0.0692160576581955
step9000,8500,1000_16000_interp2,0,29104, repetitive,16,678,-1.639237880706787,-0.0524754524230957
step9000,8500,1000_16000_interp2,1,10020, semi,112,678,-1.646941900253296,-0.05673002451658249
step9000,8500,1000_16000_interp2,2,1941, evidence,284,678,-1.6282650232315063,-0.06609878689050674
step9000,8500,1000_16000_interp2,3,38730, orientations,4,678,-1.6094481945037842,-0.0681082233786583
step9000,8500,1000_16000_interp2,4,21853, workplace,10,678,-1.6352384090423584,-0.055769555270671844
step9000,8500,1000_16000_interp2,5,5631, Govern,13,678,-1.6453548669815063,-0.050904616713523865
step9000,8500,1000_16000_interp2,6,30736,corn,3,678,-1.6133514642715454,-0.06054702773690224
step9000,8500,1000_16000_interp2,7,1338,lement,18,678,-1.6100388765335083,-0.06873123347759247
step9000,8500,1000_16000_interp2,0,29104, repetitive,16,679,-1.642665982246399,-0.053442180156707764
step9000,8500,1000_16000_interp2,1,10020, semi,112,679,-1.644910216331482,-0.05969036743044853
step9000,8500,1000_16000_interp2,2,1941, evidence,284,679,-1.6237928867340088,-0.06759408861398697
step9000,8500,1000_16000_interp2,3,38730, orientations,4,679,-1.608381748199463,-0.06687571853399277
step9000,8500,1000_16000_interp2,4,21853, workplace,10,679,-1.6370974779129028,-0.05664699524641037
step9000,8500,1000_16000_interp2,5,5631, Govern,13,679,-1.6484053134918213,-0.052607614547014236
step9000,8500,1000_16000_interp2,6,30736,corn,3,679,-1.6172243356704712,-0.05866353586316109
step9000,8500,1000_16000_interp2,7,1338,lement,18,679,-1.6083269119262695,-0.06770037859678268
step9000,8500,1000_16000_interp2,0,29104, repetitive,16,680,-1.6444010734558105,-0.055137693881988525
step9000,8500,1000_16000_interp2,1,10020, semi,112,680,-1.6410664319992065,-0.06282173097133636
step9000,8500,1000_16000_interp2,2,1941, evidence,284,680,-1.6193318367004395,-0.06861290335655212
step9000,8500,1000_16000_interp2,3,38730, orientations,4,680,-1.6085665225982666,-0.06526221334934235
step9000,8500,1000_16000_interp2,4,21853, workplace,10,680,-1.6377596855163574,-0.05797779560089111
step9000,8500,1000_16000_interp2,5,5631, Govern,13,680,-1.6492727994918823,-0.055104389786720276
step9000,8500,1000_16000_interp2,6,30736,corn,3,680,-1.6215686798095703,-0.057089999318122864
step9000,8500,1000_16000_interp2,7,1338,lement,18,680,-1.6078782081604004,-0.06621745228767395
step9000,8500,1000_16000_interp2,0,29104, repetitive,16,681,-1.6443171501159668,-0.05740923434495926
step9000,8500,1000_16000_interp2,1,10020, semi,112,681,-1.635771632194519,-0.06585562229156494
step9000,8500,1000_16000_interp2,2,1941, evidence,284,681,-1.6152547597885132,-0.06907539069652557
step9000,8500,1000_16000_interp2,3,38730, orientations,4,681,-1.6099730730056763,-0.0634024441242218
step9000,8500,1000_16000_interp2,4,21853, workplace,10,681,-1.6371856927871704,-0.05964547395706177
step9000,8500,1000_16000_interp2,5,5631, Govern,13,681,-1.647911548614502,-0.05817079916596413
step9000,8500,1000_16000_interp2,6,30736,corn,3,681,-1.6260126829147339,-0.05595623329281807
step9000,8500,1000_16000_interp2,7,1338,lement,18,681,-1.60871422290802,-0.06440822780132294
step9000,8500,1000_16000_interp2,0,29104, repetitive,16,682,-1.6424448490142822,-0.06005437672138214
step9000,8500,1000_16000_interp2,1,10020, semi,112,682,-1.6294959783554077,-0.06853704154491425
step9000,8500,1000_16000_interp2,2,1941, evidence,284,682,-1.6118935346603394,-0.06895273923873901
step9000,8500,1000_16000_interp2,3,38730, orientations,4,682,-1.612476110458374,-0.06145597621798515
step9000,8500,1000_16000_interp2,4,21853, workplace,10,682,-1.6354403495788574,-0.06150176376104355
step9000,8500,1000_16000_interp2,5,5631, Govern,13,682,-1.644473910331726,-0.06153617799282074
step9000,8500,1000_16000_interp2,6,30736,corn,3,682,-1.6301820278167725,-0.05535595864057541
step9000,8500,1000_16000_interp2,7,1338,lement,18,682,-1.6107577085494995,-0.06242743879556656
step9000,8500,1000_16000_interp2,0,29104, repetitive,16,683,-1.6389708518981934,-0.06284482032060623
step9000,8500,1000_16000_interp2,1,10020, semi,112,683,-1.6227834224700928,-0.07064582407474518
step9000,8500,1000_16000_interp2,2,1941, evidence,284,683,-1.6095178127288818,-0.06826307624578476
step9000,8500,1000_16000_interp2,3,38730, orientations,4,683,-1.6158599853515625,-0.05958646163344383
step9000,8500,1000_16000_interp2,4,21853, workplace,10,683,-1.632686734199524,-0.06338939070701599
step9000,8500,1000_16000_interp2,5,5631, Govern,13,683,-1.6392838954925537,-0.06491110473871231
step9000,8500,1000_16000_interp2,6,30736,corn,3,683,-1.6337188482284546,-0.05533302202820778
step9000,8500,1000_16000_interp2,7,1338,lement,18,683,-1.6138248443603516,-0.06044243276119232
step9000,8500,1000_16000_interp2,0,29104, repetitive,16,684,-1.6342169046401978,-0.06553897261619568
step9000,8500,1000_16000_interp2,1,10020, semi,112,684,-1.616200566291809,-0.07201692461967468
step9000,8500,1000_16000_interp2,2,1941, evidence,284,684,-1.6083112955093384,-0.0670689269900322
step9000,8500,1000_16000_interp2,3,38730, orientations,4,684,-1.6198312044143677,-0.057947251945734024
step9000,8500,1000_16000_interp2,4,21853, workplace,10,684,-1.6291757822036743,-0.06514816731214523
step9000,8500,1000_16000_interp2,5,5631, Govern,13,684,-1.6328142881393433,-0.06800979375839233
step9000,8500,1000_16000_interp2,6,30736,corn,3,684,-1.6363317966461182,-0.05588551238179207
step9000,8500,1000_16000_interp2,7,1338,lement,18,684,-1.6176564693450928,-0.05861837789416313
step9000,8500,1000_16000_interp2,0,29104, repetitive,16,685,-1.6286042928695679,-0.06791140139102936
step9000,8500,1000_16000_interp2,1,10020, semi,112,685,-1.610290288925171,-0.07254545390605927
step9000,8500,1000_16000_interp2,2,1941, evidence,284,685,-1.6083627939224243,-0.06547537446022034
step9000,8500,1000_16000_interp2,3,38730, orientations,4,685,-1.62405264377594,-0.056677091866731644
step9000,8500,1000_16000_interp2,4,21853, workplace,10,685,-1.6252094507217407,-0.06662974506616592
step9000,8500,1000_16000_interp2,5,5631, Govern,13,685,-1.6256365776062012,-0.07057218998670578
step9000,8500,1000_16000_interp2,6,30736,corn,3,685,-1.6378076076507568,-0.05696100741624832
step9000,8500,1000_16000_interp2,7,1338,lement,18,685,-1.6219209432601929,-0.057108037173748016
step9000,8500,1000_16000_interp2,0,29104, repetitive,16,686,-1.6226184368133545,-0.06976935267448425
step9000,8500,1000_16000_interp2,1,10020, semi,112,686,-1.6055291891098022,-0.07220155000686646
step9000,8500,1000_16000_interp2,2,1941, evidence,284,686,-1.609655499458313,-0.06361974030733109
step9000,8500,1000_16000_interp2,3,38730, orientations,4,686,-1.628166675567627,-0.05587925761938095
step9000,8500,1000_16000_interp2,4,21853, workplace,10,686,-1.6211304664611816,-0.0677168145775795
step9000,8500,1000_16000_interp2,5,5631, Govern,13,686,-1.6183546781539917,-0.07239511609077454
step9000,8500,1000_16000_interp2,6,30736,corn,3,686,-1.6380283832550049,-0.058462418615818024
step9000,8500,1000_16000_interp2,7,1338,lement,18,686,-1.6262567043304443,-0.05603441968560219
step9000,8500,1000_16000_interp2,0,29104, repetitive,16,687,-1.6167664527893066,-0.07096420228481293
step9000,8500,1000_16000_interp2,1,10020, semi,112,687,-1.6022918224334717,-0.07102534919977188
