checkpoint,target_step,interval,selection_index,token_id,token,wikitext_train_count,center_norm,center_tail_radius_mean,center_tail_radius_max,center_tail_relative_radius_mean,cosine_neighbor_token_id,cosine_neighbor_token,cosine_neighbor_wikitext_train_count,cosine_similarity,cosine_top1_top2_margin,cosine_vocab_zscore,geometry_confidence,cosine_top5,lm_top1_token_id,lm_top1_token,lm_top1_wikitext_train_count,lm_top1_probability,lm_top1_top2_logit_margin,lm_normalized_entropy,lm_top5,cosine_neighbor_matches_lm_top1,similarity_prediction_description
step9000,8500,1000_16000_interp2,0,29104, repetitive,16,38.8221435546875,0.14603465795516968,0.17677408456802368,0.0037616330664604902,14054,atom,15,0.16359734535217285,0.0004329085350036621,3.69808706751316,low_separation,"[{""token_id"": 14054, ""token"": ""atom"", ""value"": 0.16359734535217285}, {""token_id"": 21752, ""token"": ""ervation"", ""value"": 0.1631644368171692}, {""token_id"": 46474, ""token"": "" NAC"", ""value"": 0.15928803384304047}, {""token_id"": 36213, ""token"": ""因"", ""value"": 0.15885527431964874}, {""token_id"": 26003, ""token"": ""コ"", ""value"": 0.1561366319656372}]",187,"
",1,0.21949607133865356,1.7300529479980469,0.521315336227417,"[{""token_id"": 187, ""token"": ""\n"", ""value"": 0.21949607133865356}, {""token_id"": 15, ""token"": ""."", ""value"": 0.03891117125749588}, {""token_id"": 209, ""token"": "" "", ""value"": 0.03345030918717384}, {""token_id"": 424, ""token"": ""**"", ""value"": 0.03156232833862305}, {""token_id"": 61, ""token"": ""\\"", ""value"": 0.02870876155793667}]",False,geometry_only_neighbor; LM_head_predicts_token187; LM_top1_p=0.2195
step9000,8500,1000_16000_interp2,1,10020, semi,112,38.82231140136719,0.16114330291748047,0.20140156149864197,0.004150791093707085,14054,atom,15,0.16359861195087433,0.0004327744245529175,3.698116638240938,low_separation,"[{""token_id"": 14054, ""token"": ""atom"", ""value"": 0.16359861195087433}, {""token_id"": 21752, ""token"": ""ervation"", ""value"": 0.1631658375263214}, {""token_id"": 46474, ""token"": "" NAC"", ""value"": 0.15928588807582855}, {""token_id"": 36213, ""token"": ""因"", ""value"": 0.1588558852672577}, {""token_id"": 26003, ""token"": ""コ"", ""value"": 0.15613813698291779}]",187,"
",1,0.21949134767055511,1.7299537658691406,0.5213086009025574,"[{""token_id"": 187, ""token"": ""\n"", ""value"": 0.21949134767055511}, {""token_id"": 15, ""token"": ""."", ""value"": 0.03891419619321823}, {""token_id"": 209, ""token"": "" "", ""value"": 0.03345600143074989}, {""token_id"": 424, ""token"": ""**"", ""value"": 0.0315648689866066}, {""token_id"": 61, ""token"": ""\\"", ""value"": 0.02870614267885685}]",False,geometry_only_neighbor; LM_head_predicts_token187; LM_top1_p=0.2195
step9000,8500,1000_16000_interp2,2,1941, evidence,284,38.822792053222656,0.10554590821266174,0.12558992207050323,0.0027186584193259478,14054,atom,15,0.16360121965408325,0.00043147802352905273,3.6981836111582878,low_separation,"[{""token_id"": 14054, ""token"": ""atom"", ""value"": 0.16360121965408325}, {""token_id"": 21752, ""token"": ""ervation"", ""value"": 0.1631697416305542}, {""token_id"": 46474, ""token"": "" NAC"", ""value"": 0.1592826545238495}, {""token_id"": 36213, ""token"": ""因"", ""value"": 0.158853217959404}, {""token_id"": 26003, ""token"": ""コ"", ""value"": 0.15613405406475067}]",187,"
",1,0.2195022851228714,1.7300548553466797,0.5213010907173157,"[{""token_id"": 187, ""token"": ""\n"", ""value"": 0.2195022851228714}, {""token_id"": 15, ""token"": ""."", ""value"": 0.03891219571232796}, {""token_id"": 209, ""token"": "" "", ""value"": 0.033451128751039505}, {""token_id"": 424, ""token"": ""**"", ""value"": 0.03156186640262604}, {""token_id"": 61, ""token"": ""\\"", ""value"": 0.02870585024356842}]",False,geometry_only_neighbor; LM_head_predicts_token187; LM_top1_p=0.2195
step9000,8500,1000_16000_interp2,3,38730, orientations,4,38.822731018066406,0.10186099261045456,0.12479712069034576,0.002623746171593666,14054,atom,15,0.16360130906105042,0.0004310905933380127,3.698186192252323,low_separation,"[{""token_id"": 14054, ""token"": ""atom"", ""value"": 0.16360130906105042}, {""token_id"": 21752, ""token"": ""ervation"", ""value"": 0.1631702184677124}, {""token_id"": 46474, ""token"": "" NAC"", ""value"": 0.15928295254707336}, {""token_id"": 36213, ""token"": ""因"", ""value"": 0.1588505357503891}, {""token_id"": 26003, ""token"": ""コ"", ""value"": 0.15613102912902832}]",187,"
",1,0.21951256692409515,1.7301549911499023,0.5213030576705933,"[{""token_id"": 187, ""token"": ""\n"", ""value"": 0.21951256692409515}, {""token_id"": 15, ""token"": ""."", ""value"": 0.03891012445092201}, {""token_id"": 209, ""token"": "" "", ""value"": 0.03344280645251274}, {""token_id"": 424, ""token"": ""**"", ""value"": 0.03155738487839699}, {""token_id"": 61, ""token"": ""\\"", ""value"": 0.028707772493362427}]",False,geometry_only_neighbor; LM_head_predicts_token187; LM_top1_p=0.2195
step9000,8500,1000_16000_interp2,4,21853, workplace,10,38.82244110107422,0.09908740222454071,0.12062826007604599,0.0025523228105157614,14054,atom,15,0.16359850764274597,0.00043220818042755127,3.6981175649776965,low_separation,"[{""token_id"": 14054, ""token"": ""atom"", ""value"": 0.16359850764274597}, {""token_id"": 21752, ""token"": ""ervation"", ""value"": 0.16316629946231842}, {""token_id"": 46474, ""token"": "" NAC"", ""value"": 0.15928657352924347}, {""token_id"": 36213, ""token"": ""因"", ""value"": 0.15885496139526367}, {""token_id"": 26003, ""token"": ""コ"", ""value"": 0.15613511204719543}]",187,"
",1,0.2194991558790207,1.7300996780395508,0.5213121175765991,"[{""token_id"": 187, ""token"": ""\n"", ""value"": 0.2194991558790207}, {""token_id"": 15, ""token"": ""."", ""value"": 0.038909900933504105}, {""token_id"": 209, ""token"": "" "", ""value"": 0.03344963490962982}, {""token_id"": 424, ""token"": ""**"", ""value"": 0.03156186640262604}, {""token_id"": 61, ""token"": ""\\"", ""value"": 0.028708316385746002}]",False,geometry_only_neighbor; LM_head_predicts_token187; LM_top1_p=0.2195
step9000,8500,1000_16000_interp2,5,5631, Govern,13,38.82196044921875,0.17761723697185516,0.21646267175674438,0.004575174301862717,14054,atom,15,0.1635967493057251,0.0004334747791290283,3.6980698462578077,low_separation,"[{""token_id"": 14054, ""token"": ""atom"", ""value"": 0.1635967493057251}, {""token_id"": 21752, ""token"": ""ervation"", ""value"": 0.16316327452659607}, {""token_id"": 46474, ""token"": "" NAC"", ""value"": 0.15928852558135986}, {""token_id"": 36213, ""token"": ""因"", ""value"": 0.1588558852672577}, {""token_id"": 26003, ""token"": ""コ"", ""value"": 0.1561383306980133}]",187,"
",1,0.219492107629776,1.7299823760986328,0.5213159322738647,"[{""token_id"": 187, ""token"": ""\n"", ""value"": 0.219492107629776}, {""token_id"": 15, ""token"": ""."", ""value"": 0.03891321271657944}, {""token_id"": 209, ""token"": "" "", ""value"": 0.0334528312087059}, {""token_id"": 424, ""token"": ""**"", ""value"": 0.031563472002744675}, {""token_id"": 61, ""token"": ""\\"", ""value"": 0.028708187863230705}]",False,geometry_only_neighbor; LM_head_predicts_token187; LM_top1_p=0.2195
step9000,8500,1000_16000_interp2,6,30736,corn,3,38.82243728637695,0.10450892150402069,0.12931132316589355,0.002691972302272916,14054,atom,15,0.16359922289848328,0.0004316568374633789,3.698134709898461,low_separation,"[{""token_id"": 14054, ""token"": ""atom"", ""value"": 0.16359922289848328}, {""token_id"": 21752, ""token"": ""ervation"", ""value"": 0.1631675660610199}, {""token_id"": 46474, ""token"": "" NAC"", ""value"": 0.15928590297698975}, {""token_id"": 36213, ""token"": ""因"", ""value"": 0.15885162353515625}, {""token_id"": 26003, ""token"": ""コ"", ""value"": 0.1561317890882492}]",187,"
",1,0.2195100486278534,1.7301855087280273,0.5213117599487305,"[{""token_id"": 187, ""token"": ""\n"", ""value"": 0.2195100486278534}, {""token_id"": 15, ""token"": ""."", ""value"": 0.03890848904848099}, {""token_id"": 209, ""token"": "" "", ""value"": 0.03344127908349037}, {""token_id"": 424, ""token"": ""**"", ""value"": 0.03155714273452759}, {""token_id"": 61, ""token"": ""\\"", ""value"": 0.028709711506962776}]",False,geometry_only_neighbor; LM_head_predicts_token187; LM_top1_p=0.2195
step9000,8500,1000_16000_interp2,7,1338,lement,18,38.822750091552734,0.10516516864299774,0.12823957204818726,0.002708854153752327,14054,atom,15,0.16360145807266235,0.0004310905933380127,3.6981895702658187,low_separation,"[{""token_id"": 14054, ""token"": ""atom"", ""value"": 0.16360145807266235}, {""token_id"": 21752, ""token"": ""ervation"", ""value"": 0.16317036747932434}, {""token_id"": 46474, ""token"": "" NAC"", ""value"": 0.15928268432617188}, {""token_id"": 36213, ""token"": ""因"", ""value"": 0.15885061025619507}, {""token_id"": 26003, ""token"": ""コ"", ""value"": 0.15613117814064026}]",187,"
",1,0.2195117473602295,1.7301416397094727,0.5213024020195007,"[{""token_id"": 187, ""token"": ""\n"", ""value"": 0.2195117473602295}, {""token_id"": 15, ""token"": ""."", ""value"": 0.03891049697995186}, {""token_id"": 209, ""token"": "" "", ""value"": 0.03344351425766945}, {""token_id"": 424, ""token"": ""**"", ""value"": 0.03155750781297684}, {""token_id"": 61, ""token"": ""\\"", ""value"": 0.028707418590784073}]",False,geometry_only_neighbor; LM_head_predicts_token187; LM_top1_p=0.2195
step10000,10000,local_fine_scan,0,29104, repetitive,16,38.943214416503906,7.960117340087891,8.490087509155273,0.20440319180488586,21752,ervation,8,0.16881594061851501,0.0030316561460494995,3.822981941483004,low_separation,"[{""token_id"": 21752, ""token"": ""ervation"", ""value"": 0.16881594061851501}, {""token_id"": 11375, ""token"": ""holder"", ""value"": 0.16578428447246552}, {""token_id"": 26003, ""token"": ""コ"", ""value"": 0.1632680594921112}, {""token_id"": 18585, ""token"": ""loss"", ""value"": 0.15627744793891907}, {""token_id"": 1909, ""token"": ""As"", ""value"": 0.15531443059444427}]",187,"
",1,0.11916770040988922,0.7565441131591797,0.5410609245300293,"[{""token_id"": 187, ""token"": ""\n"", ""value"": 0.11916770040988922}, {""token_id"": 209, ""token"": "" "", ""value"": 0.05592366307973862}, {""token_id"": 13, ""token"": "","", ""value"": 0.0546921044588089}, {""token_id"": 15, ""token"": ""."", ""value"": 0.049776360392570496}, {""token_id"": 281, ""token"": "" to"", ""value"": 0.039636947214603424}]",False,geometry_only_neighbor; LM_head_predicts_token187; LM_top1_p=0.1192
step10000,10000,local_fine_scan,1,10020, semi,112,38.90773391723633,7.940747261047363,8.610074043273926,0.20409174263477325,21752,ervation,8,0.1695268452167511,0.004598677158355713,3.8394762953106616,low_separation,"[{""token_id"": 21752, ""token"": ""ervation"", ""value"": 0.1695268452167511}, {""token_id"": 11375, ""token"": ""holder"", ""value"": 0.16492816805839539}, {""token_id"": 26003, ""token"": ""コ"", ""value"": 0.1633322685956955}, {""token_id"": 18585, ""token"": ""loss"", ""value"": 0.15679290890693665}, {""token_id"": 1909, ""token"": ""As"", ""value"": 0.15600264072418213}]",187,"
",1,0.11806472390890121,0.7094554901123047,0.5397928357124329,"[{""token_id"": 187, ""token"": ""\n"", ""value"": 0.11806472390890121}, {""token_id"": 209, ""token"": "" "", ""value"": 0.05807744711637497}, {""token_id"": 13, ""token"": "","", ""value"": 0.055275797843933105}, {""token_id"": 15, ""token"": ""."", ""value"": 0.0510190911591053}, {""token_id"": 281, ""token"": "" to"", ""value"": 0.04007681831717491}]",False,geometry_only_neighbor; LM_head_predicts_token187; LM_top1_p=0.1181
step10000,10000,local_fine_scan,2,1941, evidence,284,38.917198181152344,7.949294090270996,8.370738983154297,0.20426172018051147,21752,ervation,8,0.1689210683107376,0.003969043493270874,3.8233174838193444,low_separation,"[{""token_id"": 21752, ""token"": ""ervation"", ""value"": 0.1689210683107376}, {""token_id"": 11375, ""token"": ""holder"", ""value"": 0.16495202481746674}, {""token_id"": 26003, ""token"": ""コ"", ""value"": 0.16351909935474396}, {""token_id"": 18585, ""token"": ""loss"", ""value"": 0.15695101022720337}, {""token_id"": 1909, ""token"": ""As"", ""value"": 0.1559852510690689}]",187,"
",1,0.12066066265106201,0.7443008422851562,0.5384234189987183,"[{""token_id"": 187, ""token"": ""\n"", ""value"": 0.12066066265106201}, {""token_id"": 209, ""token"": "" "", ""value"": 0.05732181668281555}, {""token_id"": 13, ""token"": "","", ""value"": 0.056007470935583115}, {""token_id"": 15, ""token"": ""."", ""value"": 0.05113217607140541}, {""token_id"": 281, ""token"": "" to"", ""value"": 0.04063434898853302}]",False,geometry_only_neighbor; LM_head_predicts_token187; LM_top1_p=0.1207
step10000,10000,local_fine_scan,3,38730, orientations,4,38.94241714477539,7.959987640380859,8.497893333435059,0.2044040411710739,21752,ervation,8,0.16883623600006104,0.003070056438446045,3.823517595260999,low_separation,"[{""token_id"": 21752, ""token"": ""ervation"", ""value"": 0.16883623600006104}, {""token_id"": 11375, ""token"": ""holder"", ""value"": 0.165766179561615}, {""token_id"": 26003, ""token"": ""コ"", ""value"": 0.16325519979000092}, {""token_id"": 18585, ""token"": ""loss"", ""value"": 0.15628084540367126}, {""token_id"": 1909, ""token"": ""As"", ""value"": 0.15531809628009796}]",187,"
",1,0.11911820620298386,0.7552080154418945,0.5410616397857666,"[{""token_id"": 187, ""token"": ""\n"", ""value"": 0.11911820620298386}, {""token_id"": 209, ""token"": "" "", ""value"": 0.05597517639398575}, {""token_id"": 13, ""token"": "","", ""value"": 0.054676689207553864}, {""token_id"": 15, ""token"": ""."", ""value"": 0.04980059340596199}, {""token_id"": 281, ""token"": "" to"", ""value"": 0.03962846100330353}]",False,geometry_only_neighbor; LM_head_predicts_token187; LM_top1_p=0.1191
step10000,10000,local_fine_scan,4,21853, workplace,10,38.94357681274414,7.960292339324951,8.48614501953125,0.2044057846069336,21752,ervation,8,0.1688060760498047,0.0030131489038467407,3.822721241684815,low_separation,"[{""token_id"": 21752, ""token"": ""ervation"", ""value"": 0.1688060760498047}, {""token_id"": 11375, ""token"": ""holder"", ""value"": 0.16579292714595795}, {""token_id"": 26003, ""token"": ""コ"", ""value"": 0.16327455639839172}, {""token_id"": 18585, ""token"": ""loss"", ""value"": 0.15627610683441162}, {""token_id"": 1909, ""token"": ""As"", ""value"": 0.15531280636787415}]",187,"
",1,0.11919216066598892,0.7572031021118164,0.5410601496696472,"[{""token_id"": 187, ""token"": ""\n"", ""value"": 0.11919216066598892}, {""token_id"": 209, ""token"": "" "", ""value"": 0.05589829757809639}, {""token_id"": 13, ""token"": "","", ""value"": 0.05469999089837074}, {""token_id"": 15, ""token"": ""."", ""value"": 0.04976469278335571}, {""token_id"": 281, ""token"": "" to"", ""value"": 0.03964145481586456}]",False,geometry_only_neighbor; LM_head_predicts_token187; LM_top1_p=0.1192
step10000,10000,local_fine_scan,5,5631, Govern,13,38.93852996826172,7.968716621398926,8.414554595947266,0.20464862883090973,21752,ervation,8,0.16841405630111694,0.0031425654888153076,3.811197671709409,low_separation,"[{""token_id"": 21752, ""token"": ""ervation"", ""value"": 0.16841405630111694}, {""token_id"": 11375, ""token"": ""holder"", ""value"": 0.16527149081230164}, {""token_id"": 26003, ""token"": ""コ"", ""value"": 0.1634994000196457}, {""token_id"": 18585, ""token"": ""loss"", ""value"": 0.15692706406116486}, {""token_id"": 1909, ""token"": ""As"", ""value"": 0.15569229423999786}]",187,"
",1,0.12174882739782333,0.7720708847045898,0.538422703742981,"[{""token_id"": 187, ""token"": ""\n"", ""value"": 0.12174882739782333}, {""token_id"": 209, ""token"": "" "", ""value"": 0.05625467747449875}, {""token_id"": 13, ""token"": "","", ""value"": 0.05624716728925705}, {""token_id"": 15, ""token"": ""."", ""value"": 0.05030402913689613}, {""token_id"": 281, ""token"": "" to"", ""value"": 0.04079028218984604}]",False,geometry_only_neighbor; LM_head_predicts_token187; LM_top1_p=0.1217
step10000,10000,local_fine_scan,6,30736,corn,3,38.96061706542969,7.970016956329346,8.192707061767578,0.20456598699092865,21752,ervation,8,0.1683008074760437,0.002285212278366089,3.8093293944661872,low_separation,"[{""token_id"": 21752, ""token"": ""ervation"", ""value"": 0.1683008074760437}, {""token_id"": 11375, ""token"": ""holder"", ""value"": 0.1660155951976776}, {""token_id"": 26003, ""token"": ""コ"", ""value"": 0.1635831892490387}, {""token_id"": 18585, ""token"": ""loss"", ""value"": 0.15639829635620117}, {""token_id"": 1909, ""token"": ""As"", ""value"": 0.15531101822853088}]",187,"
",1,0.12058732658624649,0.7779073715209961,0.5405343174934387,"[{""token_id"": 187, ""token"": ""\n"", ""value"": 0.12058732658624649}, {""token_id"": 13, ""token"": "","", ""value"": 0.055393751710653305}, {""token_id"": 209, ""token"": "" "", ""value"": 0.05493814870715141}, {""token_id"": 15, ""token"": ""."", ""value"": 0.049130089581012726}, {""token_id"": 281, ""token"": "" to"", ""value"": 0.04012620076537132}]",False,geometry_only_neighbor; LM_head_predicts_token187; LM_top1_p=0.1206
step10000,10000,local_fine_scan,7,1338,lement,18,38.906410217285156,7.936796188354492,8.573933601379395,0.20399713516235352,21752,ervation,8,0.16948042809963226,0.004598721861839294,3.8377725744913285,low_separation,"[{""token_id"": 21752, ""token"": ""ervation"", ""value"": 0.16948042809963226}, {""token_id"": 11375, ""token"": ""holder"", ""value"": 0.16488170623779297}, {""token_id"": 26003, ""token"": ""コ"", ""value"": 0.16342931985855103}, {""token_id"": 18585, ""token"": ""loss"", ""value"": 0.15685608983039856}, {""token_id"": 1909, ""token"": ""As"", ""value"": 0.1560816764831543}]",187,"
",1,0.11845210939645767,0.7128334045410156,0.5394608378410339,"[{""token_id"": 187, ""token"": ""\n"", ""value"": 0.11845210939645767}, {""token_id"": 209, ""token"": "" "", ""value"": 0.05807151645421982}, {""token_id"": 13, ""token"": "","", ""value"": 0.05547483637928963}, {""token_id"": 15, ""token"": ""."", ""value"": 0.051192887127399445}, {""token_id"": 281, ""token"": "" to"", ""value"": 0.040225617587566376}]",False,geometry_only_neighbor; LM_head_predicts_token187; LM_top1_p=0.1185
step13000,12250,1000_16000_interp3,0,29104, repetitive,16,41.219940185546875,1.2506430721259676e-05,1.5558922314085066e-05,3.034072904029017e-07,41741,escap,1,0.18877267837524414,0.019830524921417236,4.257681788691388,moderate_separation,"[{""token_id"": 41741, ""token"": ""escap"", ""value"": 0.18877267837524414}, {""token_id"": 5113, ""token"": "" objects"", ""value"": 0.1689421534538269}, {""token_id"": 34458, ""token"": ""540"", ""value"": 0.16790814697742462}, {""token_id"": 42429, ""token"": ""dataset"", ""value"": 0.16601841151714325}, {""token_id"": 15500, ""token"": ""¯"", ""value"": 0.16453075408935547}]",187,"
",1,0.085786372423172,0.017492294311523438,0.5448949337005615,"[{""token_id"": 187, ""token"": ""\n"", ""value"": 0.085786372423172}, {""token_id"": 13, ""token"": "","", ""value"": 0.08429881185293198}, {""token_id"": 15, ""token"": ""."", ""value"": 0.04797936603426933}, {""token_id"": 310, ""token"": "" is"", ""value"": 0.03325475752353668}, {""token_id"": 313, ""token"": "" ("", ""value"": 0.027125051245093346}]",False,geometry_only_neighbor; LM_head_predicts_token187; LM_top1_p=0.0858
step13000,12250,1000_16000_interp3,1,10020, semi,112,41.21994400024414,1.2258104106876999e-05,1.4296194422058761e-05,2.973828543417767e-07,41741,escap,1,0.18877267837524414,0.019830510020256042,4.257681778314077,moderate_separation,"[{""token_id"": 41741, ""token"": ""escap"", ""value"": 0.18877267837524414}, {""token_id"": 5113, ""token"": "" objects"", ""value"": 0.1689421683549881}, {""token_id"": 34458, ""token"": ""540"", ""value"": 0.16790814697742462}, {""token_id"": 42429, ""token"": ""dataset"", ""value"": 0.16601839661598206}, {""token_id"": 15500, ""token"": ""¯"", ""value"": 0.16453078389167786}]",187,"
",1,0.08578620105981827,0.01748943328857422,0.5448949337005615,"[{""token_id"": 187, ""token"": ""\n"", ""value"": 0.08578620105981827}, {""token_id"": 13, ""token"": "","", ""value"": 0.08429889380931854}, {""token_id"": 15, ""token"": ""."", ""value"": 0.04797936603426933}, {""token_id"": 310, ""token"": "" is"", ""value"": 0.03325475752353668}, {""token_id"": 313, ""token"": "" ("", ""value"": 0.027125049382448196}]",False,geometry_only_neighbor; LM_head_predicts_token187; LM_top1_p=0.0858
step13000,12250,1000_16000_interp3,2,1941, evidence,284,41.21994400024414,1.3096800103085116e-05,1.596898800926283e-05,3.1772970032761805e-07,41741,escap,1,0.18877267837524414,0.019830510020256042,4.257681788691388,moderate_separation,"[{""token_id"": 41741, ""token"": ""escap"", ""value"": 0.18877267837524414}, {""token_id"": 5113, ""token"": "" objects"", ""value"": 0.1689421683549881}, {""token_id"": 34458, ""token"": ""540"", ""value"": 0.16790816187858582}, {""token_id"": 42429, ""token"": ""dataset"", ""value"": 0.16601838171482086}, {""token_id"": 15500, ""token"": ""¯"", ""value"": 0.16453075408935547}]",187,"
",1,0.08578620851039886,0.017490386962890625,0.5448949337005615,"[{""token_id"": 187, ""token"": ""\n"", ""value"": 0.08578620851039886}, {""token_id"": 13, ""token"": "","", ""value"": 0.08429882675409317}, {""token_id"": 15, ""token"": ""."", ""value"": 0.04797936975955963}, {""token_id"": 310, ""token"": "" is"", ""value"": 0.03325476124882698}, {""token_id"": 313, ""token"": "" ("", ""value"": 0.027125025168061256}]",False,geometry_only_neighbor; LM_head_predicts_token187; LM_top1_p=0.0858
step13000,12250,1000_16000_interp3,3,38730, orientations,4,41.219940185546875,1.2306816643103957e-05,1.4261637261370197e-05,2.985646290198929e-07,41741,escap,1,0.18877267837524414,0.019830480217933655,4.257681435225122,moderate_separation,"[{""token_id"": 41741, ""token"": ""escap"", ""value"": 0.18877267837524414}, {""token_id"": 5113, ""token"": "" objects"", ""value"": 0.16894219815731049}, {""token_id"": 34458, ""token"": ""540"", ""value"": 0.167908176779747}, {""token_id"": 42429, ""token"": ""dataset"", ""value"": 0.16601839661598206}, {""token_id"": 15500, ""token"": ""¯"", ""value"": 0.16453078389167786}]",187,"
",1,0.08578621596097946,0.017490386962890625,0.5448949337005615,"[{""token_id"": 187, ""token"": ""\n"", ""value"": 0.08578621596097946}, {""token_id"": 13, ""token"": "","", ""value"": 0.08429883420467377}, {""token_id"": 15, ""token"": ""."", ""value"": 0.04797937348484993}, {""token_id"": 310, ""token"": "" is"", ""value"": 0.033254727721214294}, {""token_id"": 313, ""token"": "" ("", ""value"": 0.027125053107738495}]",False,geometry_only_neighbor; LM_head_predicts_token187; LM_top1_p=0.0858
step13000,12250,1000_16000_interp3,4,21853, workplace,10,41.21994400024414,1.287496525037568e-05,1.5634521332685836e-05,3.1234796438184276e-07,41741,escap,1,0.18877266347408295,0.01983046531677246,4.257681441051479,moderate_separation,"[{""token_id"": 41741, ""token"": ""escap"", ""value"": 0.18877266347408295}, {""token_id"": 5113, ""token"": "" objects"", ""value"": 0.16894219815731049}, {""token_id"": 34458, ""token"": ""540"", ""value"": 0.16790814697742462}, {""token_id"": 42429, ""token"": ""dataset"", ""value"": 0.16601838171482086}, {""token_id"": 15500, ""token"": ""¯"", ""value"": 0.16453078389167786}]",187,"
",1,0.08578619360923767,0.017490386962890625,0.5448949337005615,"[{""token_id"": 187, ""token"": ""\n"", ""value"": 0.08578619360923767}, {""token_id"": 13, ""token"": "","", ""value"": 0.08429881185293198}, {""token_id"": 15, ""token"": ""."", ""value"": 0.047979362308979034}, {""token_id"": 310, ""token"": "" is"", ""value"": 0.03325478360056877}, {""token_id"": 313, ""token"": "" ("", ""value"": 0.027125047519803047}]",False,geometry_only_neighbor; LM_head_predicts_token187; LM_top1_p=0.0858
step13000,12250,1000_16000_interp3,5,5631, Govern,13,41.21994400024414,1.333745149167953e-05,1.6002339179976843e-05,3.2356791734855506e-07,41741,escap,1,0.18877267837524414,0.019830524921417236,4.257681788691388,moderate_separation,"[{""token_id"": 41741, ""token"": ""escap"", ""value"": 0.18877267837524414}, {""token_id"": 5113, ""token"": "" objects"", ""value"": 0.1689421534538269}, {""token_id"": 34458, ""token"": ""540"", ""value"": 0.16790813207626343}, {""token_id"": 42429, ""token"": ""dataset"", ""value"": 0.16601838171482086}, {""token_id"": 15500, ""token"": ""¯"", ""value"": 0.16453078389167786}]",187,"
",1,0.08578620851039886,0.017490386962890625,0.5448949337005615,"[{""token_id"": 187, ""token"": ""\n"", ""value"": 0.08578620851039886}, {""token_id"": 13, ""token"": "","", ""value"": 0.08429882675409317}, {""token_id"": 15, ""token"": ""."", ""value"": 0.04797936975955963}, {""token_id"": 310, ""token"": "" is"", ""value"": 0.03325476124882698}, {""token_id"": 313, ""token"": "" ("", ""value"": 0.027125025168061256}]",False,geometry_only_neighbor; LM_head_predicts_token187; LM_top1_p=0.0858
step13000,12250,1000_16000_interp3,6,30736,corn,3,41.21994400024414,1.1981199349975213e-05,1.3910393136029597e-05,2.906650991008064e-07,41741,escap,1,0.18877267837524414,0.019830524921417236,4.257681778314077,moderate_separation,"[{""token_id"": 41741, ""token"": ""escap"", ""value"": 0.18877267837524414}, {""token_id"": 5113, ""token"": "" objects"", ""value"": 0.1689421534538269}, {""token_id"": 34458, ""token"": ""540"", ""value"": 0.16790814697742462}, {""token_id"": 42429, ""token"": ""dataset"", ""value"": 0.16601836681365967}, {""token_id"": 15500, ""token"": ""¯"", ""value"": 0.16453078389167786}]",187,"
",1,0.08578620105981827,0.01748943328857422,0.5448949337005615,"[{""token_id"": 187, ""token"": ""\n"", ""value"": 0.08578620105981827}, {""token_id"": 13, ""token"": "","", ""value"": 0.08429889380931854}, {""token_id"": 15, ""token"": ""."", ""value"": 0.04797936603426933}, {""token_id"": 310, ""token"": "" is"", ""value"": 0.03325475752353668}, {""token_id"": 313, ""token"": "" ("", ""value"": 0.027125049382448196}]",False,geometry_only_neighbor; LM_head_predicts_token187; LM_top1_p=0.0858
step13000,12250,1000_16000_interp3,7,1338,lement,18,41.219940185546875,1.293424611503724e-05,1.7371747162542306e-05,3.1378613130073063e-07,41741,escap,1,0.18877267837524414,0.019830524921417236,4.257681788691388,moderate_separation,"[{""token_id"": 41741, ""token"": ""escap"", ""value"": 0.18877267837524414}, {""token_id"": 5113, ""token"": "" objects"", ""value"": 0.1689421534538269}, {""token_id"": 34458, ""token"": ""540"", ""value"": 0.16790813207626343}, {""token_id"": 42429, ""token"": ""dataset"", ""value"": 0.16601838171482086}, {""token_id"": 15500, ""token"": ""¯"", ""value"": 0.16453076899051666}]",187,"
",1,0.08578634262084961,0.017490386962890625,0.5448948740959167,"[{""token_id"": 187, ""token"": ""\n"", ""value"": 0.08578634262084961}, {""token_id"": 13, ""token"": "","", ""value"": 0.08429895341396332}, {""token_id"": 15, ""token"": ""."", ""value"": 0.04797935113310814}, {""token_id"": 310, ""token"": "" is"", ""value"": 0.03325477987527847}, {""token_id"": 313, ""token"": "" ("", ""value"": 0.02712501399219036}]",False,geometry_only_neighbor; LM_head_predicts_token187; LM_top1_p=0.0858
