checkpoint,dynamic_step,selection_index,token_id,token,wikitext_train_count,frequency_bin,projection_1,projection_2,projection_3,projection_4
step27000,742,2,19211, cabinet,33,5,-1.4554078578948975,-3.2152695655822754,1.802579402923584,1.205591082572937
step27000,742,3,6574, miles,404,7,-1.5955256223678589,-4.190325736999512,-0.8665744066238403,0.13271397352218628
step27000,743,0,21825, clones,2,0,-1.6479278802871704,-3.4045543670654297,1.5529382228851318,0.8375020623207092
step27000,743,1,23778, motive,8,2,-1.6295970678329468,-3.390237331390381,1.5890058279037476,0.8376800417900085
step27000,743,2,19211, cabinet,33,5,-1.5466233491897583,-3.1468148231506348,1.7808732986450195,1.214066982269287
step27000,743,3,6574, miles,404,7,-1.4879491329193115,-4.142885684967041,-0.8498219847679138,0.05723273754119873
step27000,744,0,21825, clones,2,0,-1.6974594593048096,-3.3433258533477783,1.5486431121826172,0.873957097530365
step27000,744,1,23778, motive,8,2,-1.685013771057129,-3.326812744140625,1.564283847808838,0.8622605204582214
step27000,744,2,19211, cabinet,33,5,-1.6587144136428833,-3.08480167388916,1.7348854541778564,1.1963403224945068
step27000,744,3,6574, miles,404,7,-1.4014291763305664,-4.089207649230957,-0.8280820846557617,-0.010002315044403076
step27000,745,0,21825, clones,2,0,-1.764583945274353,-3.289653778076172,1.519174337387085,0.8858298659324646
step27000,745,1,23778, motive,8,2,-1.7590528726577759,-3.272645950317383,1.5159926414489746,0.863493800163269
step27000,745,2,19211, cabinet,33,5,-1.789537787437439,-3.030782461166382,1.6676945686340332,1.1553155183792114
step27000,745,3,6574, miles,404,7,-1.3374953269958496,-4.035372734069824,-0.7978684902191162,-0.06520813703536987
step27000,746,0,21825, clones,2,0,-1.850465178489685,-3.2452876567840576,1.4651298522949219,0.8743959665298462
step27000,746,1,23778, motive,8,2,-1.8525558710098267,-3.229658365249634,1.4463856220245361,0.8431450724601746
step27000,746,2,19211, cabinet,33,5,-1.9353725910186768,-2.9864389896392822,1.5836082696914673,1.0959601402282715
step27000,746,3,6574, miles,404,7,-1.2961632013320923,-3.985301971435547,-0.7555156946182251,-0.10606640577316284
step27000,747,0,21825, clones,2,0,-1.9550817012786865,-3.21173095703125,1.3885173797607422,0.8422495126724243
step27000,747,1,23778, motive,8,2,-1.9649882316589355,-3.199357748031616,1.358816385269165,0.8041846752166748
step27000,747,2,19211, cabinet,33,5,-2.0911221504211426,-2.9537105560302734,1.4871538877487183,1.0251694917678833
step27000,747,3,6574, miles,404,7,-1.275546669960022,-3.9408020973205566,-0.6982531547546387,-0.13220053911209106
step27000,748,0,21825, clones,2,0,-2.0770034790039062,-3.1902337074279785,1.2926404476165771,0.7932567596435547
step27000,748,1,23778, motive,8,2,-2.0943076610565186,-3.182830810546875,1.2574431896209717,0.7507635354995728
step27000,748,2,19211, cabinet,33,5,-2.250655174255371,-2.9348392486572266,1.381831407546997,0.9512135982513428
step27000,748,3,6574, miles,404,7,-1.2720357179641724,-3.902219772338867,-0.6247268319129944,-0.14518791437149048
step27000,749,0,21825, clones,2,0,-2.213286876678467,-3.1817946434020996,1.1816858053207397,0.7324544191360474
step27000,749,1,23778, motive,8,2,-2.236886501312256,-3.1807756423950195,1.1466996669769287,0.6881554126739502
step27000,749,2,19211, cabinet,33,5,-2.4071779251098633,-2.93221378326416,1.2691348791122437,0.8827072978019714
step27000,749,3,6574, miles,404,7,-1.2808599472045898,-3.869262218475342,-0.5349752306938171,-0.14809650182724
step27000,750,0,21825, clones,2,0,-2.3594417572021484,-3.1872148513793945,1.0600366592407227,0.6658389568328857
step27000,750,1,23778, motive,8,2,-2.3875443935394287,-3.193607807159424,1.0305815935134888,0.6225197315216064
step27000,750,2,19211, cabinet,33,5,-2.5537359714508057,-2.947908401489258,1.148331642150879,0.8271521925926208
step27000,750,3,6574, miles,404,7,-1.2968441247940063,-3.841702461242676,-0.4300808906555176,-0.14462494850158691
step27000,751,0,21825, clones,2,0,-2.509565830230713,-3.2071821689605713,0.9315135478973389,0.5999411940574646
step27000,751,1,23778, motive,8,2,-2.5397751331329346,-3.22153377532959,0.9119782447814941,0.5603961944580078
step27000,751,2,19211, cabinet,33,5,-2.683911085128784,-2.983062982559204,1.0172126293182373,0.7894294261932373
step27000,751,3,6574, miles,404,7,-1.3152402639389038,-3.8197147846221924,-0.31178516149520874,-0.1380997598171234
step27000,752,0,21825, clones,2,0,-2.6566944122314453,-3.2422337532043457,0.7987586855888367,0.5411096811294556
step27000,752,1,23778, motive,8,2,-2.6862258911132812,-3.2645251750946045,0.7922356128692627,0.5078912973403931
step27000,752,2,19211, cabinet,33,5,-2.7924880981445312,-3.037330150604248,0.8735941052436829,0.7707099318504333
step27000,752,3,6574, miles,404,7,-1.3325493335723877,-3.803825616836548,-0.18221235275268555,-0.1306469738483429
step27000,753,0,21825, clones,2,0,-2.793431520462036,-3.2926032543182373,0.6630637645721436,0.49457883834838867
step27000,753,1,23778, motive,8,2,-2.8194079399108887,-3.322132110595703,0.671231210231781,0.4696853756904602
step27000,753,2,19211, cabinet,33,5,-2.8757071495056152,-3.108668327331543,0.716906726360321,0.7683576941490173
step27000,753,3,6574, miles,404,7,-1.3470649719238281,-3.7945239543914795,-0.043729543685913086,-0.12273496389389038
step27000,754,0,21825, clones,2,0,-2.912729263305664,-3.3579254150390625,0.5247702598571777,0.46355026960372925
step27000,754,1,23778, motive,8,2,-2.932529926300049,-3.39323353767395,0.5480454564094543,0.4481496810913086
step27000,754,2,19211, cabinet,33,5,-2.931035041809082,-3.193596363067627,0.5491689443588257,0.776889443397522
step27000,754,3,6574, miles,404,7,-1.358925700187683,-3.7918033599853516,0.10121452808380127,-0.11318367719650269
step27000,755,0,21825, clones,2,0,-3.008603811264038,-3.436951160430908,0.3841555118560791,0.44860804080963135
step27000,755,1,23778, motive,8,2,-3.020159959793091,-3.4758472442626953,0.4219890236854553,0.4429032802581787
step27000,755,2,19211, cabinet,33,5,-2.956763505935669,-3.287778377532959,0.3749256730079651,0.789608359336853
step27000,755,3,6574, miles,404,7,-1.3696277141571045,-3.794839382171631,0.25024688243865967,-0.09957835078239441
step27000,756,0,21825, clones,2,0,-3.076586961746216,-3.527416229248047,0.2423717975616455,0.44773173332214355
step27000,756,1,23778, motive,8,2,-3.0786027908325195,-3.567110061645508,0.29355061054229736,0.4510572552680969
step27000,756,2,19211, cabinet,33,5,-2.9518215656280518,-3.386657953262329,0.20030760765075684,0.8002779483795166
step27000,756,3,6574, miles,404,7,-1.3812429904937744,-3.8019137382507324,0.40118205547332764,-0.07890656590461731
step27000,757,0,21825, clones,2,0,-3.113845109939575,-3.626091957092285,0.10196030139923096,0.4569612145423889
step27000,757,1,23778, motive,8,2,-3.1059646606445312,-3.6634812355041504,0.16482996940612793,0.46805763244628906
step27000,757,2,19211, cabinet,33,5,-2.9159302711486816,-3.4859602451324463,0.03178280591964722,0.8043707609176636
step27000,757,3,6574, miles,404,7,-1.3956224918365479,-3.810575485229492,0.552038311958313,-0.048280149698257446
step27000,758,0,21825, clones,2,0,-3.119102954864502,-3.7290334701538086,-0.03327178955078125,0.471460223197937
step27000,758,1,23778, motive,8,2,-3.1019511222839355,-3.761056423187256,0.03926527500152588,0.48881423473358154
step27000,758,2,19211, cabinet,33,5,-2.8500075340270996,-3.5820813179016113,-0.12494701147079468,0.7995766401290894
step27000,758,3,6574, miles,404,7,-1.4138672351837158,-3.8179469108581543,0.7009148597717285,-0.005584090948104858
step27000,759,0,21825, clones,2,0,-3.092434883117676,-3.831958293914795,-0.15891599655151367,0.48657721281051636
step27000,759,1,23778, motive,8,2,-3.067599058151245,-3.855950355529785,-0.07911849021911621,0.5087307691574097
step27000,759,2,19211, cabinet,33,5,-2.7565407752990723,-3.672344207763672,-0.265633761882782,0.7856063842773438
step27000,759,3,6574, miles,404,7,-1.4361112117767334,-3.821110963821411,0.8457803130149841,0.05000513792037964
step27000,760,0,21825, clones,2,0,-3.0350911617279053,-3.930657148361206,-0.27086544036865234,0.49859440326690674
step27000,760,1,23778, motive,8,2,-3.00494647026062,-3.9446306228637695,-0.1866142749786377,0.5243136882781982
step27000,760,2,19211, cabinet,33,5,-2.639723062515259,-3.755000114440918,-0.3876989483833313,0.7634350061416626
step27000,760,3,6574, miles,404,7,-1.4616281986236572,-3.8174691200256348,0.9842764139175415,0.11771705746650696
step27000,761,0,21825, clones,2,0,-2.949349880218506,-4.0213541984558105,-0.3660876750946045,0.5049470067024231
step27000,761,1,23778, motive,8,2,-2.9167320728302,-4.0241217613220215,-0.28053927421569824,0.5332975387573242
step27000,761,2,19211, cabinet,33,5,-2.505235195159912,-3.828761577606201,-0.49017417430877686,0.73439621925354
step27000,761,3,6574, miles,404,7,-1.4891610145568848,-3.80507755279541,1.1136090755462646,0.19515469670295715
step27000,762,0,21825, clones,2,0,-2.8384337425231934,-4.100886344909668,-0.44313591718673706,0.5040344595909119
step27000,762,1,23778, motive,8,2,-2.80623459815979,-4.092024803161621,-0.35962486267089844,0.534380316734314
step27000,762,2,19211, cabinet,33,5,-2.359577178955078,-3.8921751976013184,-0.5734760761260986,0.6993639469146729
step27000,762,3,6574, miles,404,7,-1.517382264137268,-3.78286075592041,1.2305828332901,0.27849653363227844
step27000,763,0,21825, clones,2,0,-2.7064411640167236,-4.166619300842285,-0.5023466348648071,0.49478834867477417
step27000,763,1,23778, motive,8,2,-2.6771645545959473,-4.146372318267822,-0.42407333850860596,0.5267432332038879
step27000,763,2,19211, cabinet,33,5,-2.20913028717041,-3.9433035850524902,-0.6391429901123047,0.6583292484283447
step27000,763,3,6574, miles,404,7,-1.545379877090454,-3.7507247924804688,1.33180832862854,0.3629553020000458
step27000,764,0,21825, clones,2,0,-2.5581798553466797,-4.216317176818848,-0.5457447171211243,0.4762447476387024
step27000,764,1,23778, motive,8,2,-2.5336172580718994,-4.185513496398926,-0.4754077196121216,0.5096364617347717
step27000,764,2,19211, cabinet,33,5,-2.059285879135132,-3.9801077842712402,-0.689460813999176,0.6105304956436157
step27000,764,3,6574, miles,404,7,-1.573056697845459,-3.709535837173462,1.4140006303787231,0.44338229298591614
step27000,765,0,21825, clones,2,0,-2.398940086364746,-4.248141288757324,-0.5766929984092712,0.44733530282974243
step27000,765,1,23778, motive,8,2,-2.3800220489501953,-4.208184242248535,-0.5161402225494385,0.4821797013282776
step27000,765,2,19211, cabinet,33,5,-1.9140381813049316,-4.001293182373047,-0.7269832491874695,0.5550998449325562
step27000,765,3,6574, miles,404,7,-1.6013455390930176,-3.661006450653076,1.47433340549469,0.5148903131484985
step27000,766,0,21825, clones,2,0,-2.234210252761841,-4.260996341705322,-0.5993236303329468,0.40702033042907715
step27000,766,1,23778, motive,8,2,-2.221069812774658,-4.213831901550293,-0.5493103861808777,0.44349122047424316
step27000,766,2,19211, cabinet,33,5,-1.7761825323104858,-4.007085800170898,-0.7539600729942322,0.49186310172080994
step27000,766,3,6574, miles,404,7,-1.632192611694336,-3.6075127124786377,1.5107568502426147,0.5733911991119385
step27000,767,0,21825, clones,2,0,-2.0694918632507324,-4.255072593688965,-0.6177703738212585,0.3547462821006775
step27000,767,1,23778, motive,8,2,-2.061657428741455,-4.203091144561768,-0.577911376953125,0.39308005571365356
step27000,767,2,19211, cabinet,33,5,-1.6478824615478516,-3.999476432800293,-0.7718775868415833,0.42186805605888367
step27000,767,3,6574, miles,404,7,-1.6683201789855957,-3.551858425140381,1.5222346782684326,0.6159510016441345
step27000,768,0,21825, clones,2,0,-1.9102396965026855,-4.232278823852539,-0.6353634595870972,0.2909756898880005
step27000,768,1,23778, motive,8,2,-1.906851053237915,-4.178078651428223,-0.60426926612854,0.33130407333374023
step27000,768,2,19211, cabinet,33,5,-1.5312587022781372,-3.981839179992676,-0.7812376022338867,0.3473570644855499
step27000,768,3,6574, miles,404,7,-1.7127891778945923,-3.4970691204071045,1.5088791847229004,0.6409393548965454
step27000,769,0,21825, clones,2,0,-1.7618380784988403,-4.19625186920166,-0.6539304852485657,0.21746927499771118
step27000,769,1,23778, motive,8,2,-1.7618017196655273,-4.142307758331299,-0.6295493841171265,0.2596251368522644
step27000,769,2,19211, cabinet,33,5,-1.4286096096038818,-3.958110809326172,-0.7816395163536072,0.2712416648864746
step27000,769,3,6574, miles,404,7,-1.7684909105300903,-3.446157932281494,1.4719786643981934,0.6480252742767334
step27000,770,0,21825, clones,2,0,-1.629439115524292,-4.151808738708496,-0.6734279990196228,0.1371617317199707
step27000,770,1,23778, motive,8,2,-1.6315194368362427,-4.100170135498047,-0.6534980535507202,0.18054568767547607
step27000,770,2,19211, cabinet,33,5,-1.3422398567199707,-3.931983470916748,-0.7720733880996704,0.1963678002357483
step27000,770,3,6574, miles,404,7,-1.8376319408416748,-3.4019429683685303,1.4139530658721924,0.6380681991577148
step27000,771,0,21825, clones,2,0,-1.5175795555114746,-4.1040358543396,-0.6919848918914795,0.05373191833496094
step27000,771,1,23778, motive,8,2,-1.520468831062317,-4.056181907653809,-0.6744545102119446,0.09728491306304932
step27000,771,2,19211, cabinet,33,5,-1.2740589380264282,-3.9063963890075684,-0.7513307332992554,0.1248922348022461
step27000,771,3,6574, miles,404,7,-1.9213227033615112,-3.3668909072875977,1.3381826877593994,0.6129848957061768
step27000,772,0,21825, clones,2,0,-1.4296727180480957,-4.05738639831543,-0.7063015103340149,-0.02892392873764038
step27000,772,1,23778, motive,8,2,-1.4320869445800781,-4.014201641082764,-0.6896559000015259,0.013341784477233887
step27000,772,2,19211, cabinet,33,5,-1.225200891494751,-3.8834474086761475,-0.7183290123939514,0.058003246784210205
step27000,772,3,6574, miles,404,7,-2.01930570602417,-3.3429830074310303,1.2487578392028809,0.5756021738052368
step27000,773,0,21825, clones,2,0,-1.3675378561019897,-4.0150465965271,-0.7123070359230042,-0.10721033811569214
step27000,773,1,23778, motive,8,2,-1.3683624267578125,-3.976966619491577,-0.6956934332847595,-0.06793314218521118
step27000,773,2,19211, cabinet,33,5,-1.1958203315734863,-3.8646035194396973,-0.6722881197929382,-0.004046738147735596
step27000,773,3,6574, miles,404,7,-2.129836082458496,-3.331615924835205,1.1501095294952393,0.5294989943504333
step27000,774,0,21825, clones,2,0,-1.3311448097229004,-3.978790521621704,-0.7058579921722412,-0.1782129406929016
step27000,774,1,23778, motive,8,2,-1.3296079635620117,-3.946002244949341,-0.6890609860420227,-0.1437000036239624
step27000,774,2,19211, cabinet,33,5,-1.1850697994232178,-3.8509650230407715,-0.6127321124076843,-0.06158670783042908
step27000,774,3,6574, miles,404,7,-2.2497329711914062,-3.333575487136841,1.0465466976165771,0.4788309931755066
step27000,775,0,21825, clones,2,0,-1.3186285495758057,-3.9492673873901367,-0.6833465099334717,-0.24001017212867737
step27000,775,1,23778, motive,8,2,-1.3144291639328003,-3.921846628189087,-0.666613757610321,-0.21189135313034058
step27000,775,2,19211, cabinet,33,5,-1.1911739110946655,-3.843472480773926,-0.5393843650817871,-0.11507636308670044
step27000,775,3,6574, miles,404,7,-2.374588966369629,-3.349024772644043,0.9417927265167236,0.42806199193000793
step27000,776,0,21825, clones,2,0,-1.3264689445495605,-3.92647123336792,-0.6420896053314209,-0.2917741537094116
step27000,776,1,23778, motive,8,2,-1.319859266281128,-3.9044814109802246,-0.6259089708328247,-0.2713155448436737
step27000,776,2,19211, cabinet,33,5,-1.2115092277526855,-3.84293270111084,-0.4520756006240845,-0.16469180583953857
step27000,776,3,6574, miles,404,7,-2.499128818511963,-3.3775243759155273,0.8385936617851257,0.381619393825531
step27000,777,0,21825, clones,2,0,-1.3498146533966064,-3.9102277755737305,-0.5804958343505859,-0.33364400267601013
step27000,777,1,23778, motive,8,2,-1.3415733575820923,-3.8937227725982666,-0.5653691291809082,-0.3215697705745697
step27000,777,2,19211, cabinet,33,5,-1.2427059412002563,-3.8499274253845215,-0.35070931911468506,-0.2100544273853302
step27000,777,3,6574, miles,404,7,-2.617685317993164,-3.4180567264556885,0.738537073135376,0.34344765543937683
step27000,778,0,21825, clones,2,0,-1.3828920125961304,-3.9005184173583984,-0.498032808303833,-0.3663800060749054
step27000,778,1,23778, motive,8,2,-1.374178409576416,-3.889491081237793,-0.48428869247436523,-0.3627839684486389
step27000,778,2,19211, cabinet,33,5,-1.2808022499084473,-3.8646039962768555,-0.23536407947540283,-0.2500794529914856
step27000,778,3,6574, miles,404,7,-2.724717140197754,-3.469048023223877,0.6420919895172119,0.3165218234062195
step27000,779,0,21825, clones,2,0,-1.419663667678833,-3.8975019454956055,-0.3952242136001587,-0.39078012108802795
step27000,779,1,23778, motive,8,2,-1.411759614944458,-3.8918490409851074,-0.3828849792480469,-0.39515671133995056
step27000,779,2,19211, cabinet,33,5,-1.3216512203216553,-3.886371612548828,-0.10649049282073975,-0.2828352153301239
step27000,779,3,6574, miles,404,7,-2.815307140350342,-3.528414726257324,0.5489128828048706,0.3024672865867615
step27000,780,0,21825, clones,2,0,-1.4548285007476807,-3.9011778831481934,-0.27367472648620605,-0.4069864749908447
step27000,780,1,23778, motive,8,2,-1.4488228559494019,-3.900663375854492,-0.26241374015808105,-0.4183535873889923
step27000,780,2,19211, cabinet,33,5,-1.3615483045578003,-3.9135372638702393,0.03484618663787842,-0.30539843440055847
step27000,780,3,6574, miles,404,7,-2.885542154312134,-3.593655586242676,0.4582937955856323,0.30133962631225586
step27000,781,0,21825, clones,2,0,-1.484843134880066,-3.910830497741699,-0.13610410690307617,-0.41386836767196655
step27000,781,1,23778, motive,8,2,-1.4813882112503052,-3.9150915145874023,-0.125282883644104,-0.43090304732322693
step27000,781,2,19211, cabinet,33,5,-1.3978623151779175,-3.9430325031280518,0.18678295612335205,-0.31384146213531494
step27000,781,3,6574, miles,404,7,-2.932741403579712,-3.6620278358459473,0.3696030378341675,0.31171345710754395
step27000,782,0,21825, clones,2,0,-1.5083497762680054,-3.9246034622192383,0.013855934143066406,-0.4089009761810303
step27000,782,1,23778, motive,8,2,-1.5075962543487549,-3.933105230331421,0.02506232261657715,-0.4299991726875305
step27000,782,2,19211, cabinet,33,5,-1.4292138814926147,-3.9704885482788086,0.3466683626174927,-0.3036216199398041
step27000,782,3,6574, miles,404,7,-2.9555325508117676,-3.7307562828063965,0.28260374069213867,0.3309934735298157
step27000,783,0,21825, clones,2,0,-1.5257415771484375,-3.9394888877868652,0.17208874225616455,-0.38866809010505676
step27000,783,1,23778, motive,8,2,-1.5273985862731934,-3.951453685760498,0.18448221683502197,-0.41198426485061646
step27000,783,2,19211, cabinet,33,5,-1.45511794090271,-3.990807294845581,0.5112041234970093,-0.27045509219169617
step27000,783,3,6574, miles,404,7,-2.9537694454193115,-3.797248363494873,0.19754648208618164,0.3558948040008545
step27000,784,0,21825, clones,2,0,-1.5383015871047974,-3.9517393112182617,0.3344227075576782,-0.3498152792453766
step27000,784,1,23778, motive,8,2,-1.5417335033416748,-3.9661030769348145,0.34863972663879395,-0.37327414751052856
step27000,784,2,19211, cabinet,33,5,-1.4754884243011475,-3.9989993572235107,0.6766817569732666,-0.21136826276779175
step27000,784,3,6574, miles,404,7,-2.928344488143921,-3.8592517375946045,0.11507463455200195,0.3829450011253357
step27000,785,0,21825, clones,2,0,-1.5474627017974854,-3.957484245300293,0.49695348739624023,-0.28997474908828735
step27000,785,1,23778, motive,8,2,-1.5518012046813965,-3.9728944301605225,0.513322114944458,-0.3113800585269928
step27000,785,2,19211, cabinet,33,5,-1.4903080463409424,-3.9910576343536377,0.8392261266708374,-0.12557214498519897
step27000,785,3,6574, miles,404,7,-2.880938768386841,-3.9149246215820312,0.035999298095703125,0.4088882803916931
step27000,786,0,21825, clones,2,0,-1.5543700456619263,-3.9533233642578125,0.6561999320983887,-0.20849931240081787
step27000,786,1,23778, motive,8,2,-1.5586055517196655,-3.9681951999664307,0.6747264862060547,-0.2256731390953064
step27000,786,2,19211, cabinet,33,5,-1.4995512962341309,-3.9646081924438477,0.99506676197052,-0.014957517385482788
step27000,786,3,6574, miles,404,7,-2.8137481212615967,-3.9628429412841797,-0.03889656066894531,0.43090420961380005
step27000,787,0,21825, clones,2,0,-1.5596531629562378,-3.936835289001465,0.8091815710067749,-0.10686522722244263
step27000,787,1,23778, motive,8,2,-1.562730073928833,-3.9494547843933105,0.8295913934707642,-0.11781653761863708
step27000,787,2,19211, cabinet,33,5,-1.5033093690872192,-3.9192214012145996,1.140791416168213,0.11598581075668335
step27000,787,3,6574, miles,404,7,-2.7292582988739014,-4.001944541931152,-0.10904371738433838,0.44668248295783997
step27000,788,0,21825, clones,2,0,-1.5634732246398926,-3.90690541267395,0.9533494710922241,0.011293888092041016
step27000,788,1,23778, motive,8,2,-1.564343810081482,-3.91559100151062,0.9752503633499146,0.008236110210418701
step27000,788,2,19211, cabinet,33,5,-1.5021209716796875,-3.8564271926879883,1.2734630107879639,0.26070550084114075
step27000,788,3,6574, miles,404,7,-2.63008975982666,-4.031495094299316,-0.17414653301239014,0.4543665945529938
step27000,789,0,21825, clones,2,0,-1.5658401250839233,-3.863853931427002,1.0864343643188477,0.14051097631454468
step27000,789,1,23778, motive,8,2,-1.5635265111923218,-3.867130756378174,1.1094985008239746,0.1466207206249237
step27000,789,2,19211, cabinet,33,5,-1.4973909854888916,-3.7793776988983154,1.3906179666519165,0.4114481508731842
step27000,789,3,6574, miles,404,7,-2.5189762115478516,-4.0510711669921875,-0.23418986797332764,0.4524659812450409
step27000,790,0,21825, clones,2,0,-1.567100167274475,-3.8093245029449463,1.2062429189682007,0.27407848834991455
step27000,790,1,23778, motive,8,2,-1.5607868432998657,-3.80609393119812,1.2303409576416016,0.29022470116615295
step27000,790,2,19211, cabinet,33,5,-1.4917131662368774,-3.692228317260742,1.4901461601257324,0.5602255463600159
step27000,790,3,6574, miles,404,7,-2.3987841606140137,-4.060629844665527,-0.2893831729888916,0.43980902433395386
step27000,791,0,21825, clones,2,0,-1.5683757066726685,-3.745938301086426,1.3105113506317139,0.4047902524471283
step27000,791,1,23778, motive,8,2,-1.5575532913208008,-3.73557710647583,1.3357982635498047,0.43147698044776917
step27000,791,2,19211, cabinet,33,5,-1.488852620124817,-3.599430561065674,1.570211410522461,0.6996293067932129
step27000,791,3,6574, miles,404,7,-2.272620916366577,-4.060582160949707,-0.3400837182998657,0.4155653119087219
step27000,792,0,21825, clones,2,0,-1.571729302406311,-3.676851272583008,1.3968877792358398,0.5256921648979187
step27000,792,1,23778, motive,8,2,-1.5563695430755615,-3.6592116355895996,1.42378568649292,0.5631245374679565
step27000,792,2,19211, cabinet,33,5,-1.4933396577835083,-3.505129814147949,1.6292089223861694,0.8233800530433655
step27000,792,3,6574, miles,404,7,-2.143908977508545,-4.05190896987915,-0.3866286277770996,0.37933653593063354
step27000,793,0,21825, clones,2,0,-1.5800352096557617,-3.605354070663452,1.4629969596862793,0.6307291388511658
step27000,793,1,23778, motive,8,2,-1.5606621503829956,-3.5806400775909424,1.492163062095642,0.678852915763855
step27000,793,2,19211, cabinet,33,5,-1.5097568035125732,-3.4128670692443848,1.665799617767334,0.9265320301055908
step27000,793,3,6574, miles,404,7,-2.01640248298645,-4.036187171936035,-0.429205060005188,0.3313012719154358
step27000,794,0,21825, clones,2,0,-1.5966342687606812,-3.534606695175171,1.5066111087799072,0.7152153253555298
step27000,794,1,23778, motive,8,2,-1.5742592811584473,-3.5032107830047607,1.5388271808624268,0.7736966609954834
step27000,794,2,19211, cabinet,33,5,-1.54207444190979,-3.3255774974823,1.6789839267730713,1.005458950996399
step27000,794,3,6574, miles,404,7,-1.8941214084625244,-4.015496253967285,-0.4676499366760254,0.27231818437576294
step27000,795,0,21825, clones,2,0,-1.6249639987945557,-3.4674861431121826,1.5258744955062866,0.7760558128356934
step27000,795,1,23778, motive,8,2,-1.6008858680725098,-3.4298548698425293,1.5618934631347656,0.8442311882972717
step27000,795,2,19211, cabinet,33,5,-1.5932543277740479,-3.2456860542297363,1.6682937145233154,1.057783603668213
step27000,795,3,6574, miles,404,7,-1.781168818473816,-3.992206335067749,-0.5013335347175598,0.20395874977111816
step27000,796,0,21825, clones,2,0,-1.6681779623031616,-3.406546115875244,1.5195863246917725,0.8117873668670654
step27000,796,1,23778, motive,8,2,-1.6437822580337524,-3.363085985183716,1.5599596500396729,0.8885924220085144
step27000,796,2,19211, cabinet,33,5,-1.6650843620300293,-3.1751978397369385,1.6340885162353516,1.0824373960494995
step27000,796,3,6574, miles,404,7,-1.6814533472061157,-3.968651294708252,-0.5290782451629639,0.12846100330352783
step27000,797,0,21825, clones,2,0,-1.7287838459014893,-3.3540234565734863,1.4875236749649048,0.8224486112594604
step27000,797,1,23778, motive,8,2,-1.7054280042648315,-3.3050355911254883,1.5324400663375854,0.9064204692840576
step27000,797,2,19211, cabinet,33,5,-1.7580572366714478,-3.1157236099243164,1.5779138803482056,1.0798406600952148
step27000,797,3,6574, miles,404,7,-1.5983461141586304,-3.946816921234131,-0.5491556525230408,0.048565447330474854
step27000,798,0,21825, clones,2,0,-1.8083127737045288,-3.3118481636047363,1.4306881427764893,0.8094127774238586
step27000,798,1,23778, motive,8,2,-1.7872766256332397,-3.2574949264526367,1.4799156188964844,0.8987643718719482
step27000,798,2,19211, cabinet,33,5,-1.8711962699890137,-3.0685110092163086,1.5026655197143555,1.0521783828735352
step27000,798,3,6574, miles,404,7,-1.5343326330184937,-3.9281046390533447,-0.5594068765640259,-0.03268963098526001
step27000,799,0,21825, clones,2,0,-1.9070799350738525,-3.281670093536377,1.3514089584350586,0.7752301692962646
step27000,799,1,23778, motive,8,2,-1.8895305395126343,-3.221937894821167,1.404344081878662,0.8680143356323242
step27000,799,2,19211, cabinet,33,5,-2.001903772354126,-3.0345349311828613,1.4123082160949707,1.0036087036132812
step27000,799,3,6574, miles,404,7,-1.4906911849975586,-3.9132468700408936,-0.5574188232421875,-0.11222481727600098
step27000,800,0,21825, clones,2,0,-2.0240371227264404,-3.264828681945801,1.2532356977462769,0.7235451936721802
step27000,800,1,23778, motive,8,2,-2.0109729766845703,-3.1995441913604736,1.309001088142395,0.8178616762161255
step27000,800,2,19211, cabinet,33,5,-2.14597749710083,-3.0146965980529785,1.3110673427581787,0.9402625560760498
step27000,800,3,6574, miles,404,7,-1.467255711555481,-3.902404308319092,-0.5407683849334717,-0.18715053796768188
step27000,801,0,21825, clones,2,0,-2.1567001342773438,-3.2623538970947266,1.1406104564666748,0.6590234637260437
step27000,801,1,23778, motive,8,2,-2.1488728523254395,-3.191225528717041,1.1981390714645386,0.7532539367675781
step27000,801,2,19211, cabinet,33,5,-2.2977936267852783,-3.0100958347320557,1.2023227214813232,0.8698546886444092
step27000,801,3,6574, miles,404,7,-1.4622623920440674,-3.8953661918640137,-0.507263720035553,-0.25499123334884644
step27000,802,0,21825, clones,2,0,-2.301107883453369,-3.2749712467193604,1.0183223485946655,0.5872378349304199
step27000,802,1,23778, motive,8,2,-2.298953056335449,-3.197706460952759,1.0763683319091797,0.6802667379379272
step27000,802,2,19211, cabinet,33,5,-2.4506893157958984,-3.0221548080444336,1.0876641273498535,0.8008472919464111
step27000,802,3,6574, miles,404,7,-1.4723069667816162,-3.8918304443359375,-0.45515012741088867,-0.3138200044631958
step27000,803,0,21825, clones,2,0,-2.4518721103668213,-3.303110122680664,0.8908568620681763,0.5143874883651733
step27000,803,1,23778, motive,8,2,-2.4554738998413086,-3.219616413116455,0.9479076862335205,0.6057635545730591
step27000,803,2,19211, cabinet,33,5,-2.597567319869995,-3.0524392127990723,0.966529905796051,0.7411792278289795
step27000,803,3,6574, miles,404,7,-1.4925020933151245,-3.8916287422180176,-0.3833041191101074,-0.36229610443115234
step27000,804,0,21825, clones,2,0,-2.6023988723754883,-3.3468801975250244,0.7617718577384949,0.4467508792877197
step27000,804,1,23778, motive,8,2,-2.6114766597747803,-3.257481575012207,0.8158786296844482,0.5367518067359924
